index,type,author,content,ip,time,sentiment,stock_target
296,996,PUSH,ak007,台勝科放個消息 開超低 收籌碼 然後一路拉 很會喔,,06/07 09:45,positive,台勝科
297,997,PUSH,panjanhon,不回檔怎麼買正二,,06/07 09:45,neutral,null
298,998,ARROW,goodjop,我沒有+2 我只有GG,,06/07 09:45,negative,null
299,999,PUSH,dosiris,對喔  能夠空正二嗎,,06/07 09:45,negative,null
300,1000,ARROW,VanDie,國泰證券app壞了+1,,06/07 09:45,negative,國泰證券
301,1001,ARROW,romenticpoet,https://i.imgur.com/WkN8z6k.jpg,,06/07 09:45,neutral,null
302,1002,PUSH,lepidoptera,0050過對折的賣點了…,,06/07 09:45,negative,0050
303,1003,BOO,duncan0319,記住叫你藍燈別買股的6丁。,,06/07 09:45,negative,6丁
304,1004,PUSH,BLUESKY101,我啊,,06/07 09:45,neutral,null
305,1005,PUSH,O10lOl01O,https://i.imgur.com/YiEG5y6.png鳳凰清掉 加滷蛋囉,,06/07 09:45,neutral,null
306,1006,ARROW,joygo,不看了感覺沒我的事今天，下一波殺盤再來多撿正二,,06/07 09:45,negative,null
307,1007,PUSH,clamperni,昨天阿呆谷啦,,06/07 09:45,neutral,null
308,1008,ARROW,asjh612,今天要拉萬七結算？,,06/07 09:45,neutral,null
309,1009,BOO,vncss,老輸台光電開吹,,06/07 09:45,neutral,老輸台光電
310,1010,BOO,oplk,00927猛耶  買了喇！,,06/07 09:45,positive,00927
311,1011,ARROW,hight0505,3105怎麼這麼突然,,06/07 09:45,neutral,3105
312,1012,ARROW,mecca,國泰這麼常壞還有人在用啊???,,06/07 09:45,negative,國泰
313,1013,PUSH,a6842684,fj的鞋子好強,,06/07 09:45,neutral,null
314,1014,ARROW,GoGoD,https://i.imgur.com/F0sar09.jpg,,06/07 09:45,neutral,null
315,1015,BOO,ginger,GG微勃,,06/07 09:45,neutral,null
316,1016,PUSH,Shizuku,我的存股正二+35%了 好想停利喔,,06/07 09:45,positive,null
317,1017,PUSH,Buddy,好樂迪 100了!!!,,06/07 09:45,positive,好樂迪
318,1018,ARROW,godd159,金廉買大亞,,06/07 09:45,positive,大亞
319,1019,PUSH,kenet123,到處噴,,06/07 09:45,negative,null
320,1020,ARROW,joygo,，上次實驗成功，下次加倍買,,06/07 09:45,positive,null
321,1021,PUSH,cloud7515,賺到會怕,,06/07 09:45,positive,null
322,1022,PUSH,zesonpso,連上漲創近高 咖啡廳都可以人走茶涼,,06/07 09:45,neutral,null
323,1023,PUSH,pipi2,8401怎麼勃起，最近很多人印喜帖？,,06/07 09:45,neutral,8401
324,1024,PUSH,st800800800,我爸每天看A大，退休金全歐印鴻海，忠實信徒,,06/07 09:45,neutral,null
325,1025,PUSH,cheedo,講航運的通常都是凹單到已經對半砍了還不放手的那,,06/07 09:45,negative,null
326,1026,ARROW,blue1204,我國泰也壞了，換台銀= =,,06/07 09:46,negative,台銀
327,1027,PUSH,kmshy,大亂噴數錢盤 多軍沒人賠錢吧,,06/07 09:46,negative,Market
328,1028,ARROW,goodjop,法人現在 才要買GG,,06/07 09:46,neutral,GG
329,1029,PUSH,murders1129,好樂迪好扯,,06/07 09:46,neutral,null
330,1030,ARROW,xiaoyao,Sym 昨天 今天 走勢 XD,,06/07 09:46,neutral,Sym
331,1031,ARROW,baka1412,https://i.imgur.com/9gVGJ8t.jpg,,06/07 09:46,neutral,null
332,1032,PUSH,simon81345,我從入市到現在沒有體會到牛市過QQ,,06/07 09:46,negative,null
333,1033,PUSH,DDDDRR,三陽人踩人直播,,06/07 09:46,negative,null
334,1034,ARROW,manamerj,要開嘎了嗎？...,,06/07 09:46,neutral,null
335,1035,ARROW,kisweet999,GG 去測一下 574 R~~~,,06/07 09:46,neutral,574
336,1036,ARROW,zeroxod,還在等回檔買?直接進場追就對了,,06/07 09:46,positive,null
337,1037,PUSH,guowei616,正2遲早500 買進無腦多 睡覺數錢 這麼簡單都不會,,06/07 09:46,positive,2330
338,1038,BOO,npc776,(╮′ 皿`)<不 為啥又是大奶,,06/07 09:46,neutral,null
339,1039,PUSH,hunteryoyoyo,科技股獨秀，傳慘還在喘,,06/07 09:46,positive,Market
340,1040,ARROW,eupa1973,看絲瓜，龍哥的真的會嘔死,,06/07 09:46,negative,null
341,1041,PUSH,cruel3535,康舒要誘空ㄇ,,06/07 09:46,neutral,null
342,1042,ARROW,dosiris,現在空正二 正對時,,06/07 09:46,neutral,null
343,1043,PUSH,someo,老蘇 看別人賺錢,,06/07 09:46,neutral,null
344,1044,PUSH,f204137,十年線+業績成長 老神在在的賺 讓自己舒服最重要啊,,06/07 09:46,positive,null
345,1045,PUSH,ben192726,沒買台燿跟傑哥，今天看他們飛天,,06/07 09:46,neutral,null
346,1046,PUSH,frankie30432,6153 數字不差 但是好像轉不了EPS,,06/07 09:46,negative,6153
347,1047,ARROW,romenticpoet,竟然沒有RAV4 都被CC搶走了,,06/07 09:46,negative,null
348,1048,BOO,photoless,我就笑 還在上班的人,,06/07 09:46,neutral,null
349,1049,ARROW,O10lOl01O,緯創果然70就差不多了 軟啪啪阿...,,06/07 09:46,negative,緯創
350,1050,BOO,kopp8899,想停利  國泰證券直接當機  無言,,06/07 09:46,negative,國泰證券
351,1051,ARROW,npc776,(╮′ 皿`)<萬七天花板啦 天花板!,,06/07 09:46,negative,null
352,1052,PUSH,YU1225,A大前天有分享長榮他的看法 好文,,06/07 09:46,positive,長榮航空股票代號：2603
353,1053,PUSH,iiqwer,大家紅通通 海運綠油油 看了好不忍,,06/07 09:47,positive,Market
354,1054,PUSH,Heyer,穩懋太神啦,,06/07 09:47,positive,穩懋股份有限公司
355,1055,PUSH,ImCPM,螃蟹吉發哥,,06/07 09:47,neutral,null
356,1056,PUSH,k1222,龍鴿又見證地獄了嗎,,06/07 09:47,negative,null
357,1057,ARROW,frankie30432,好處就是位階低 大股東成本28 有題材,,06/07 09:47,positive,null
358,1058,PUSH,sayforever69,宜特準備噴噴,,06/07 09:47,positive,宜特
359,1059,PUSH,Eleganse,阿娘為 持股20多檔全紅 明明大盤漲不多啊,,06/07 09:47,positive,Market
360,1060,PUSH,Guan63941,OTC還在噴,,06/07 09:47,negative,OTC
361,1061,ARROW,goodjop,上班錯了嗎?~~~,,06/07 09:47,neutral,null
362,1062,PUSH,JJooni,棄嬰幹嘛,,06/07 09:47,neutral,null
363,1063,ARROW,bearss,緯創準備開平走低...,,06/07 09:47,negative,緯創
364,1064,PUSH,v7q4,最近都不敢抱太久 漲了一些就賣 然後就看著它再漲,,06/07 09:47,neutral,null
365,1065,PUSH,m791017,今天就要萬7？,,06/07 09:47,neutral,null
366,1066,ARROW,kmshy,上班實在放給它漲 大家都有得噴也不用來喊盤了 中午,,06/07 09:47,neutral,null
367,1067,ARROW,guilty13,8401這個不要等了 除完息籌碼都跑了,,06/07 09:47,negative,8401
368,1068,PUSH,akiras,杰哥等他帶量破前高壓力..還是可以買啦,,06/07 09:47,positive,null
369,1069,PUSH,Kyushu1012,雄獅可以硬一點嗎,,06/07 09:47,neutral,雄獅
370,1070,ARROW,kmshy,在來撿屍,,06/07 09:47,neutral,null
371,1071,ARROW,dosiris,台股近萬七 你的持股有賺錢嗎 沒有嘛,,06/07 09:47,positive,Market
372,1072,PUSH,danhunter,誰賠錢？,,06/07 09:48,neutral,null
373,1073,PUSH,a052612565,快被空蛙空到萬七去惹,,06/07 09:48,negative,null
374,1074,ARROW,goodjop,還差150點有點遠,,06/07 09:48,negative,null
375,1075,PUSH,Kappa,正2可以不要再漲了嗎 這樣我怎麼買,,06/07 09:48,negative,
376,1076,PUSH,s56565566123,山陽工業,,06/07 09:48,neutral,山陽工業
377,1077,PUSH,yumin88889,還有憨空AA叫嗎？,,06/07 09:48,neutral,null
378,1078,PUSH,cheedo,種三陽今天會多空雙巴 短線要注意,,06/07 09:48,neutral,種三陽
379,1079,ARROW,iucj2457,壓不住,,06/07 09:48,negative,null
380,1080,ARROW,f204137,MoM66% 黏在十年線附近 不就是常講的第2類,,06/07 09:48,neutral,null
381,1081,PUSH,zeroxod,這波看日本，都創30年新高 台股2萬不過分吧?,,06/07 09:48,positive,Market
382,1082,PUSH,Buddy,緯創最近的融資根本就洗碗融資 超沒力 等著被抬出場,,06/07 09:48,negative,緯創
383,1083,BOO,mecca,台股近萬七 我的持股有賺啊,,06/07 09:48,positive,台股
384,1084,PUSH,nick89431801,萬七真的輕鬆過,,06/07 09:48,positive,null
385,1085,PUSH,cruel3535,康舒一直在死撐ㄟ,,06/07 09:48,negative,null
386,1086,PUSH,dethes,請問多空雙巴是什麼意思？,,06/07 09:48,neutral,null
387,1087,ARROW,frankie30432,6153也是連兩個月成長 可是那個財報很難預測,,06/07 09:48,negative,6153
388,1088,PUSH,YU1225,蘋概股 穩懋 台光電都快漲停了 台郡之後一定會拉,,06/07 09:48,positive,台郡
389,1089,PUSH,qw5980162,當初買的16900點超級大可,,06/07 09:49,positive,Market
390,1090,ARROW,npc776,(╮′ 皿`)<馬的存骨+90%了 真的很難抱....,,06/07 09:49,negative,馬的存骨
391,1091,PUSH,jc761128,8086噴!!!,,06/07 09:49,positive,8086
392,1092,ARROW,goodjop,就是你的臉被巴兩次,,06/07 09:49,negative,null
393,1093,BOO,xperiaxa,哈哈笑爽啦,,06/07 09:49,neutral,null
394,1094,ARROW,RTX3080TI,https://i.imgur.com/7ZEIUfg.jpg,,06/07 09:49,neutral,null
395,1095,ARROW,YU1225,台郡這價位安啦,,06/07 09:49,neutral,台郡
396,1096,ARROW,zeroxod,就說美國QQQQQQQE一直印鈔一直爽爽爽爽爽,,06/07 09:49,negative,Market
397,1097,ARROW,frankie30432,當然要炒作就是炒到財報開跑走就不用管了,,06/07 09:49,negative,null
398,1098,PUSH,cloud7515,去玩美股就懂,,06/07 09:49,neutral,null
399,1099,PUSH,linedrive,緯創這種沒基本面的東西 空爆就對了,,06/07 09:49,negative,緯創
400,1100,ARROW,f204137,敦泰也差不多 大哥聯詠營收已公佈 5月若不差也會動,,06/07 09:49,neutral,聯詠
401,1101,PUSH,hbk4ever,挖靠 捷哥今天是怎樣 前妻都回來了是嗎,,06/07 09:49,neutral,null
402,1102,PUSH,mopa,漲到17000了，才賺一點點錢，飆股選不到抱不住..,,06/07 09:49,negative,Market
403,1103,PUSH,VVVV5555,步驚雲太扯了 內線是又看到什麼了,,06/07 09:49,negative,null
404,1104,PUSH,weiyumystery,真的羨慕憨空 幾個禮拜就能從萬五空到萬七,,06/07 09:49,positive,null
405,1105,PUSH,post91,有正2我以為是基本耶,,06/07 09:50,neutral,null
406,1106,PUSH,ForeverZARD,阿昨天不是有說菁英空軍  整天菁英空軍 馬後炮,,06/07 09:50,neutral,null
407,1107,ARROW,f204137,8086 3545 兩家類似之處很多... 用心觀察吧,,06/07 09:50,neutral,null
408,1108,PUSH,O10lOl01O,緯創484大家都在跳船了阿,,06/07 09:50,negative,緯創484
409,1109,PUSH,loat,好樂迪要亮燈啦,,06/07 09:50,neutral,null
410,1110,PUSH,DDDDRR,必應..,,06/07 09:50,neutral,null
411,1111,PUSH,a6435966,好樂迪要漲停了,,06/07 09:50,positive,好樂迪
412,1112,ARROW,qw5980162,十年線加業績成長 總比追高受不了砍低好,,06/07 09:50,positive,null
413,1113,BOO,Crushredkiss,現在都只買正2了..,,06/07 09:50,positive,null
414,1114,PUSH,a052612565,這兩個月C莊真慘，一路被撞爛,,06/07 09:50,negative,C莊
415,1115,PUSH,fakelie,臉被巴兩次聽起來好痛,,06/07 09:50,negative,null
416,1116,ARROW,frankie30432,8086大股東賺錢 3545大股東慘套 差在這邊,,06/07 09:50,neutral,"8086, 3545"
417,1117,PUSH,romenticpoet,現在還有人去好樂迪唱歌？,,06/07 09:50,neutral,null
418,1118,ARROW,f204137,位階十年線附近 業績回升 沒那麼難判斷的,,06/07 09:50,positive,null
419,1119,ARROW,mopa,正2也抱不住阿，80買100就出了,,06/07 09:50,negative,
420,1120,ARROW,bearss,緯創現在上船也太韭了吧...,,06/07 09:50,negative,緯創
421,1121,PUSH,a70327cow,壽險雙雷死去,,06/07 09:51,negative,null
422,1122,ARROW,brain9453,買可樂的人賺爛了,,06/07 09:51,positive,null
423,1123,PUSH,Mradult,沒量在硬拉，有夠不健康,,06/07 09:51,negative,null
424,1124,ARROW,blue1204,緯創等營收出來就知道是真是假惹,,06/07 09:51,neutral,緯創
425,1125,BOO,duncan0319,今天是群魔亂舞嗎？隨便買都噴,,06/07 09:51,negative,Market
426,1126,ARROW,VVVV5555,我都去享溫馨 他的牛肉麵超好吃肉超大,,06/07 09:51,neutral,null
427,1127,PUSH,dosiris,下來了 下來了 10點賣壓,,06/07 09:51,negative,Market
428,1128,PUSH,answerone,鼓起勇氣買了133的正二，我是不是可以每天數錢了,,06/07 09:51,positive,正二 (股票代號)
429,1129,PUSH,b23058179,技嘉要飛去哪,,06/07 09:51,neutral,技嘉
430,1130,PUSH,A816,微星真的太廢了吧,,06/07 09:51,negative,微星
431,1131,PUSH,Lionvjm95,穩套燈,,06/07 09:51,neutral,null
432,1132,ARROW,O10lOl01O,緯創掛70.2趕快賣一賣 打平就好 鳳凰賺夠了,,06/07 09:51,negative,緯創
433,1133,PUSH,swanc,穩套瘋了！,,06/07 09:51,positive,null
434,1134,PUSH,bear0816296,穩套亮燈燈燈燈燈,,06/07 09:51,neutral,null
435,1135,ARROW,frankie30432,給我選還是覺得8086>3545 3545同掛的有其他好的,,06/07 09:51,neutral,3545
436,1136,PUSH,fujioqq,PA突然漲起來不太意外 但是也漲太多XD,,06/07 09:51,neutral,null
437,1137,PUSH,natyshow,和潤默默創新高,,06/07 09:51,positive,和潤
438,1138,ARROW,goodjop,很痛的領悟,,06/07 09:51,negative,null
439,1139,PUSH,ethan0419,起漲前還真有人買了一堆可樂,,06/07 09:52,neutral,null
440,1140,PUSH,pypy93264,享溫馨...是想叫傳播比較快吧XD,,06/07 09:52,neutral,null
441,1141,PUSH,frank0810,gu大 詠昇這位子有興趣嗎,,06/07 09:52,neutral,null
442,1142,PUSH,tigerzz3,低位階的PA熊不看 去追飛高高的幹嘛,,06/07 09:52,negative,null
443,1143,PUSH,ForeverZARD,股價會跌也是菁英多蛙賣掉  整天菁英空軍  了然,,06/07 09:52,negative,Market
444,1144,ARROW,zeroxod,量縮價漲不是正常嗎?,,06/07 09:52,neutral,null
445,1145,ARROW,cloud7515,133的正2真有勇氣,,06/07 09:52,neutral,null
446,1146,PUSH,ntpukid,可是FJ大家內心還是有心魔 景氣還沒復甦 而不敢買,,06/07 09:52,negative,null
447,1147,PUSH,alex5566,瘋狗盤~射飛標隨便買都賺,,06/07 09:52,positive,null
448,1148,BOO,Crushredkiss,昨天有個說買穩套沒漲的 今天馬上漲停..,,06/07 09:52,positive,null
449,1149,ARROW,dosiris,很多支都在硬拉 怎麼可能撐的久,,06/07 09:52,negative,Market
450,1150,ARROW,eupa1973,可憐空蛙應該是還在做地獄快來了的夢,,06/07 09:52,negative,null
451,1151,PUSH,clamperni,昨天阿呆谷啦 爽,,06/07 09:52,positive,null
452,1152,PUSH,akiras,杰哥在出量了..,,06/07 09:52,neutral,null
453,1153,ARROW,guilty13,哈哈哈  你這一檔 A08跟我都在看 他已經買了,,06/07 09:52,positive,A08
454,1154,PUSH,cheedo,就是當你以為漲進場結果倒爛 反手看空又拉起來讓你,,06/07 09:52,neutral,null
455,1155,PUSH,eric02,大亞要下去了 全廉威能,,06/07 09:52,negative,大亞
456,1156,PUSH,pttstock,量縮價漲 惜售拉!!,,06/07 09:52,positive,null
457,1157,PUSH,qw5980162,會不敢買的都是在追高的好嗎..,,06/07 09:52,negative,null
458,1158,ARROW,romenticpoet,https://i.imgur.com/Q7e5MSh.jpg,,06/07 09:52,neutral,null
459,1159,PUSH,dethes,三陽這種震盪是怎麼回事？,,06/07 09:52,neutral,三陽
460,1160,ARROW,blue1204,感覺世芯早盤跑太快惹QAQ,,06/07 09:52,negative,世芯
461,1161,PUSH,jc761128,PA感謝 FJ,,06/07 09:52,neutral,null
462,1162,BOO,call5566me,啾啾我啊  快噴,,06/07 09:52,neutral,null
463,1163,PUSH,louis2323,唱歌唱起來,,06/07 09:52,neutral,null
464,1164,ARROW,akiras,杰哥今天想攻過前高嗎?,,06/07 09:53,neutral,null
465,1165,PUSH,HappyGoodDay,中環在噴什麼 打不贏就加入 隨便買 隨便賺,,06/07 09:53,positive,null
466,1166,ARROW,kilik0960,星通加油,,06/07 09:53,positive,null
467,1167,PUSH,f204137,藍燈賺錢是事半功倍... 紅燈氣氛 你還不想離場呢,,06/07 09:53,negative,null
468,1168,PUSH,dcba321,週五萬七？,,06/07 09:53,neutral,null
469,1169,ARROW,TANEKI,8011是要不要上去啦~~~~(吶喊,,06/07 09:53,neutral,8011
470,1170,ARROW,answerone,133不買，難道你要等233嗎？早點買早點數錢,,06/07 09:53,negative,null
471,1171,PUSH,bleach06bb,凱北哥屯了不少5234,,06/07 09:53,neutral,5234
472,1172,PUSH,JIWP,FJ請教2439，他營收月增年增幾個月，這樣是第二類？,,06/07 09:53,neutral,2439
473,1173,PUSH,mopa,現在輪漲很快,,06/07 09:53,positive,Market
474,1174,PUSH,brain9453,台光電怎麼漲停了！,,06/07 09:53,positive,台光電
475,1175,ARROW,call5566me,遊戲布拉一下嗎  冤魂還沒出完欸,,06/07 09:53,neutral,null
476,1176,ARROW,Crushredkiss,慘痛經驗 買正2就不要賣了QQ,,06/07 09:53,negative,null
477,1177,ARROW,f204137,都是經驗談 2年前三船 散戶萬歲衝鋒時候 自己回想,,06/07 09:54,neutral,null
478,1178,PUSH,noname78531,小空蛙 以為上了跳水台  結果跳不下來 哈哈哈,,06/07 09:54,neutral,null
479,1179,PUSH,yumin88889,憨空出來叫幾聲,,06/07 09:54,neutral,null
480,1180,PUSH,haski,6515 嚇甩磨？,,06/07 09:54,neutral,6515
481,1181,PUSH,RanceTsai,技嘉交戰中,,06/07 09:54,neutral,技嘉
482,1182,PUSH,zse24,旅遊到底哪時候要崩阿？？天天嘎漲停,,06/07 09:54,neutral,null
483,1183,ARROW,goodjop,可以賣 但你要講一下你賣了,,06/07 09:54,neutral,null
484,1184,ARROW,guilty13,那一檔的大戶有進場 然後一些假外資試著點火,,06/07 09:54,neutral,null
485,1185,ARROW,mopa,正二 100賣掉，買不回來一直噴不回頭,,06/07 09:54,negative,正二
486,1186,PUSH,JJooni,4979死不了內,,06/07 09:54,neutral,4979
487,1187,PUSH,xxxg00w0,看來1609真有機會40...前天盤前設定5%賣掉扼腕 O_Q,,06/07 09:54,negative,1609
488,1188,ARROW,Crushredkiss,賣在122 現在133 直接少了幾十萬T皿T 崩潰,,06/07 09:54,negative,
489,1189,PUSH,frankie30432,6438也是秒填息 算厲害的,,06/07 09:54,positive,6438
490,1190,ARROW,ikariamman,阿文營收增加那麼多都沒反應,,06/07 09:54,negative,null
491,1191,PUSH,zeroxod,旅遊現在正夯不會崩......,,06/07 09:54,positive,null
492,1192,PUSH,ibetitisnot,正2賣了就買不回來了 相信我,,06/07 09:55,negative,null
493,1193,PUSH,kai2573,嘎到萬7 我就賣正2  100股！,,06/07 09:55,neutral,null
494,1194,ARROW,goodjop,你不是前天買回來了...,,06/07 09:55,negative,null
495,1195,ARROW,call5566me,哪有漲停  看看垃圾雄獅,,06/07 09:55,negative,雄獅
496,1196,PUSH,kiriru,3346洗完發車？,,06/07 09:55,neutral,3346
497,1197,ARROW,Crushredkiss,更蠢的是我129追回來 又賣掉了 RRR,,06/07 09:55,negative,null
498,1198,PUSH,Nick0907,6274衝啊爽啊,,06/07 09:55,positive,6274
499,1199,BOO,yoteame,天亮請數錢  https://i.imgur.com/Gd5HcHg.png,,06/07 09:55,neutral,null
500,1200,ARROW,goodjop,乾 好恐怖,,06/07 09:55,negative,null
501,1201,PUSH,st06666,太晚參透江宏傑是哪檔 沒跟到QQ,,06/07 09:55,neutral,null
502,1202,PUSH,windblood,這周有機會W7?全面樂觀中...@@,,06/07 09:55,positive,null
503,1203,ARROW,appledick,類股輪漲格局 資金一下就爆灌 景氣復甦了,,06/07 09:55,positive,Market
504,1204,PUSH,iceman321,元太哭了,,06/07 09:55,negative,元太
505,1205,ARROW,yoteame,跟著我無腦多就對了 賺錢就是這麼簡單,,06/07 09:55,positive,null
506,1206,BOO,YesNoter,好強,,06/07 09:55,positive,null
507,1207,ARROW,goodjop,吻哥 我服你了 記得每天把操作說出來,,06/07 09:56,positive,null
508,1208,ARROW,mopa,追高成本太高抱不住,,06/07 09:56,negative,null
509,1209,PUSH,pttstock,大家都沒緯創 剩下878套在上面?,,06/07 09:56,neutral,null
510,1210,PUSH,ap99,一直噴一直噴。會不會死掉RRRRRR,,06/07 09:56,negative,null
511,1211,PUSH,O10lOl01O,出門買飯= =,,06/07 09:56,neutral,null
512,1212,PUSH,tanchuchan,技嘉太早賣 好想哭,,06/07 09:56,negative,技嘉股份有限公司
513,1213,BOO,oplk,歐印技+  薯條+da!,,06/07 09:56,neutral,歐印技
514,1214,PUSH,lkm1525,持股像死魚 還跌 幹,,06/07 09:56,negative,
515,1215,PUSH,WADE0616,我的辛耘 還沒買夠................,,06/07 09:56,neutral,null
516,1216,ARROW,leoyuan,緯創等五月財報出來就見真章了,,06/07 09:56,neutral,緯創
517,1217,PUSH,qaz2361,正2買了就放著，除非轉弱跌破20週，其他時間不動,,06/07 09:56,neutral,null
518,1218,PUSH,ak007,我大技嘉天下無敵～^_^,,06/07 09:57,positive,null
519,1219,PUSH,siriuslee,緯創殺好快,,06/07 09:57,negative,緯創
520,1220,ARROW,goodjop,吻哥 期貨空單要繼續凹到贏喔,,06/07 09:57,positive,期貨
521,1221,ARROW,mopa,878也是一直噴噎,,06/07 09:57,neutral,null
